customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
IW72280,California,Doctoral,Employed,Female,37405,Urban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,63,8,1287.56,5035.04
IW77519,Washington,Bachelor,Employed,Female,54737,Suburban,Single,Web,Basic,Personal,Four-Door Car,Midsize,66,3,1391.97,2610.37
IX18485,California,High School,Retired,Female,27443,Suburban,Divorced,Agent,Extended,Personal,Four-Door Car,Midsize,86,3,1685.05,9594.25
IX35050,Arizona,Bachelor,Employed,Male,76358,Rural,Married,Agent,Basic,Special,Four-Door Car,Midsize,66,25,1086.46,23594.68
IX44049,Oregon,Bachelor,Employed,Male,20166,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Midsize,83,19,1398.4,3252.83
IX45386,Arizona,Associate,Employed,Male,81721,Rural,Single,Web,Basic,Personal,Four-Door Car,Large,63,11,1133.9,2478.83
IX46908,California,Associate,Medical Leave,Female,21289,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Large,71,15,1340.8,5477.21
IX55883,California,Associate,Employed,Female,50809,Urban,Single,Branch,Extended,Personal,Four-Door Car,Midsize,83,29,1290.38,19480.5
IX60436,Arizona,Bachelor,Employed,Male,65099,Suburban,Married,Branch,Basic,Special,Four-Door Car,Midsize,73,8,1350.4,2853.37
IX60941,Oregon,Associate,Medical Leave,Male,20978,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Small,98,19,2176.2799999999997,3508.57
IX68587,Nevada,Master,Disabled,Female,22886,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Small,65,9,1312,5096.67
IX85835,Nevada,Bachelor,Employed,Female,28909,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,66,15,1456.7,5246.28
IY24560,California,Bachelor,Medical Leave,Male,28884,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,72,27,1518.4,5288.24
IY31142,Oregon,Associate,Employed,Male,83800,Urban,Single,Branch,Basic,Personal,Four-Door Car,Midsize,62,11,1196.16,2444.33
IY37465,Arizona,Bachelor,Employed,Male,25632,Suburban,Married,Call Center,Basic,Corporate,Two-Door Car,Midsize,63,27,1351.27,4929.55
IY59173,Oregon,Master,Employed,Female,68867,Suburban,Married,Call Center,Extended,Personal,SUV,Midsize,129,19,1619.2,5220.69
IY87065,California,Bachelor,Employed,Female,28909,Suburban,Married,Agent,Basic,Corporate,Two-Door Car,Midsize,66,15,1456.7,5246.28
IY98928,Arizona,Master,Employed,Female,91475,Rural,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,64,28,1073.3,5176.16
IZ26849,Oregon,Bachelor,Employed,Female,70360,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,69,0,1331.2,5524.31
IZ27630,Oregon,Master,Employed,Male,68423,Urban,Single,Branch,Extended,Personal,Two-Door Car,Large,85,14,1324.41,6748.23
IZ47097,Arizona,Master,Employed,Female,76850,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,72,8,1345.6,2927.22
IZ50034,Washington,Associate,Employed,Male,42124,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,101,3,1484.8,8062.55
IZ55070,Nevada,High School,Employed,Female,67796,Suburban,Married,Web,Basic,Personal,Four-Door Car,Midsize,69,7,1331.2,5339.49
IZ67803,California,Master,Employed,Male,26990,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,65,9,1297.8600000000001,15445.66
IZ79227,Arizona,Bachelor,Employed,Male,36548,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Small,76,10,1547.2,2975.26
IZ88103,California,Bachelor,Employed,Female,79421,Rural,Married,Agent,Premium,Personal,Four-Door Car,Midsize,104,2,1115.13,12625.28
JA12512,California,Bachelor,Employed,Female,97424,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,68,25,1230.44,5556.28
JA26024,Oregon,High School,Employed,Female,48263,Suburban,Married,Branch,Premium,Personal,Two-Door Car,Small,104,2,1674.8600000000001,4142.56
JA34909,California,Associate,Medical Leave,Female,17576,Suburban,Married,Call Center,Basic,Corporate,Four-Door Car,Midsize,71,29,1398.5,2722.21
JA47688,California,Master,Employed,Male,40658,Suburban,Single,Branch,Extended,Personal,Two-Door Car,Midsize,90,25,1502.87,3544.54
JA55700,California,High School,Employed,Male,25927,Suburban,Single,Web,Basic,Personal,SUV,Midsize,103,6,1674.97,3933.81
JA60749,Oregon,High School,Employed,Female,34337,Suburban,Married,Web,Premium,Personal,Four-Door Car,Large,113,20,1542.4,9035.67
JA76884,California,Master,Employed,Male,60880,Rural,Married,Agent,Premium,Personal,Two-Door Car,Midsize,119,25,1109.91,14435.67
JA93297,California,Bachelor,Retired,Male,23665,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,67,19,1404.82,22658.54
JB11283,California,Bachelor,Employed,Male,99583,Rural,Divorced,Branch,Basic,Personal,Four-Door Car,Large,64,35,1099.67,12743.35
JB20173,California,Bachelor,Employed,Male,81439,Rural,Single,Call Center,Extended,Personal,Two-Door Car,Midsize,90,25,1108.12,10391.78
JB20891,Arizona,High School,Retired,Female,11828,Suburban,Divorced,Agent,Extended,Personal,Four-Door Car,Large,90,18,1571.48,10083.49
JB23570,California,Associate,Employed,Male,94042,Suburban,Married,Branch,Extended,Corporate,SUV,Midsize,132,13,1633.6,10593.59
JB29250,Oregon,High School,Employed,Female,87615,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,94,35,1451.2,7573.34
JB32090,California,High School,Employed,Female,53441,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Midsize,76,11,1364.8,3045.06
JB36584,Arizona,Master,Employed,Male,41459,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,71,8,1340.8,14333.92
JB39997,California,Associate,Employed,Female,36464,Rural,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,78,5,1093.52,6183.19
JB50798,Oregon,Master,Employed,Female,25629,Suburban,Single,Agent,Extended,Corporate,Sports Car,Midsize,124,3,1595.2,9624.52
JB60515,Washington,High School,Employed,Male,50450,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,63,24,1302.4,2513.97
JB76199,Oregon,Associate,Employed,Female,40903,Suburban,Married,Call Center,Basic,Corporate,Four-Door Car,Small,61,12,1409.8899999999999,2415.42
JC11405,Oregon,High School,Employed,Male,55687,Suburban,Divorced,Agent,Premium,Personal,Luxury SUV,Midsize,276,33,2324.8,10963.96
JC16991,Arizona,Master,Employed,Female,36639,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Small,62,16,1297.6,7423.9
JC18314,California,Bachelor,Employed,Male,28121,Suburban,Divorced,Agent,Extended,Personal,Two-Door Car,Midsize,90,16,1432,7089.05
JC29295,California,Bachelor,Employed,Female,80744,Urban,Married,Web,Basic,Personal,SUV,Midsize,111,15,1361.28,13441.01
JC33752,Oregon,Associate,Employed,Female,21024,Suburban,Single,Agent,Extended,Personal,Two-Door Car,Large,82,32,1450.13,6277.84
JC34468,California,High School,Employed,Female,36060,Urban,Married,Call Center,Premium,Special,Sports Car,Midsize,165,27,1774.56,6599.08
JC37131,Arizona,High School,Medical Leave,Male,17101,Suburban,Single,Call Center,Basic,Special,SUV,Midsize,113,1,1542.4,12298.69
JC37277,Oregon,Associate,Employed,Male,34615,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,87,6,1417.6,6886.32
JC38573,Oregon,Bachelor,Employed,Male,36088,Suburban,Single,Agent,Basic,Corporate,Four-Door Car,Midsize,72,16,1345.6,5528.21
JC45487,Washington,High School,Employed,Male,73168,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,70,21,1425.8,5639.94
JC80093,Washington,Master,Employed,Male,21104,Rural,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,66,34,1118.45,2572.51
JC93010,California,Bachelor,Employed,Male,25632,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,63,27,1351.27,4929.55
JC96695,California,Doctoral,Employed,Male,31562,Suburban,Married,Call Center,Basic,Personal,SUV,Midsize,115,14,1552,9198.69
JC98569,Oregon,Associate,Employed,Female,54408,Urban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,79,29,1288.33,6314.58
JD10245,California,High School,Employed,Male,86001,Suburban,Divorced,Agent,Basic,Personal,SUV,Midsize,109,4,1523.2,4358.76
JD15492,Oregon,High School,Employed,Female,44509,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,61,8,1226.73,2446.68
JD19036,Arizona,Master,Employed,Female,41671,Urban,Single,Agent,Extended,Personal,SUV,Midsize,136,15,1570.3899999999999,16261.17
JD50909,Arizona,Bachelor,Employed,Female,80681,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,74,31,1355.2,3008.1
JD71348,California,Associate,Employed,Male,60875,Urban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,92,0,1410.85,7289.3
JD73594,Oregon,Bachelor,Employed,Male,72140,Suburban,Divorced,Agent,Extended,Personal,Four-Door Car,Large,87,22,1417.6,3309.12
JD78271,Nevada,Associate,Employed,Female,64367,Rural,Married,Call Center,Basic,Personal,SUV,Midsize,104,2,1096.43,8317.3
JD86991,Oregon,Bachelor,Employed,Male,67233,Urban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,63,10,1246.69,5097.32
JE13986,Arizona,Associate,Employed,Female,62587,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,86,30,1412.8,10373.89
JE19783,Arizona,Bachelor,Employed,Male,26436,Suburban,Divorced,Branch,Extended,Personal,Two-Door Car,Small,83,0,1398.4,6388.21
JE21522,California,Bachelor,Employed,Male,39266,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,80,33,1384,9587.33
JE32215,California,Bachelor,Employed,Female,44299,Rural,Married,Branch,Premium,Personal,Two-Door Car,Midsize,107,0,1180.09,38887.9
JE62426,Arizona,High School,Employed,Female,86277,Urban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,74,19,1212.04,5908.16
JE71423,Washington,Associate,Employed,Male,73695,Suburban,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,84,28,1403.2,3331.45
JE84351,Oregon,Bachelor,Employed,Male,53133,Suburban,Single,Agent,Extended,Personal,Two-Door Car,Small,91,11,1652.3899999999999,6938.87
JE98863,Arizona,Bachelor,Employed,Female,58713,Suburban,Married,Agent,Extended,Special,Four-Door Car,Small,98,8,1470.4,3910.7
JE99638,Arizona,Bachelor,Medical Leave,Male,23577,Rural,Married,Agent,Basic,Personal,Four-Door Car,Midsize,68,1,1091.82,7699.63
JF16897,Oregon,High School,Employed,Female,28360,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,73,8,1863.9099999999999,8776.36
JF19701,Arizona,Bachelor,Employed,Male,75453,Rural,Married,Web,Basic,Special,SUV,Midsize,112,6,1163.95,4439.68
JF25129,California,Master,Disabled,Male,26057,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Small,74,3,1523.8899999999999,8509.85
JF32940,Oregon,Bachelor,Employed,Female,31789,Rural,Married,Agent,Extended,Personal,SUV,Small,130,11,1316.42,15663.66
JF36291,California,Associate,Retired,Male,28142,Suburban,Married,Agent,Basic,Personal,Sports Car,Midsize,105,18,1701.71,3873.65
JF38079,California,High School,Employed,Male,69853,Rural,Married,Call Center,Basic,Personal,SUV,Midsize,114,15,1244.28,9080.6
JF45126,Nevada,Bachelor,Employed,Male,23818,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,104,6,1499.2,4041.24
JF73533,Nevada,Associate,Employed,Male,36268,Suburban,Single,Agent,Extended,Personal,Four-Door Car,Small,86,2,1531.1599999999999,9985.37
JG12505,Nevada,Master,Employed,Female,26599,Rural,Married,Web,Basic,Personal,SUV,Midsize,101,24,1254.38,4064.18
JG13893,Nevada,Bachelor,Employed,Male,51789,Suburban,Married,Call Center,Basic,Corporate,Two-Door Car,Large,61,33,1435.84,7355.35
JG16015,Washington,Associate,Employed,Female,61987,Suburban,Married,Branch,Extended,Personal,SUV,Midsize,125,24,1723.3,5021.15
JG30837,Oregon,Associate,Disabled,Male,11689,Suburban,Divorced,Web,Basic,Corporate,SUV,Midsize,117,7,1561.6,4163.79
JG31799,California,Bachelor,Disabled,Female,20305,Suburban,Single,Call Center,Extended,Personal,Two-Door Car,Midsize,76,14,1496.48,8259.11
JG35886,California,Associate,Employed,Female,65085,Urban,Married,Call Center,Premium,Personal,Four-Door Car,Midsize,103,20,1480.07,4111.89
JG66653,Oregon,High School,Employed,Male,25506,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,65,10,1312,2537.93
JG68387,Nevada,Bachelor,Employed,Female,60932,Suburban,Married,Agent,Basic,Corporate,SUV,Large,101,7,1484.8,8099.4
JG74360,Arizona,Associate,Employed,Male,37709,Suburban,Married,Call Center,Basic,Corporate,SUV,Midsize,116,19,1556.8,4558.97
JG76775,Washington,High School,Employed,Male,48258,Suburban,Married,Branch,Extended,Personal,Luxury Car,Midsize,249,12,2195.2,30061.69
JG77605,Nevada,Bachelor,Employed,Female,30389,Urban,Married,Web,Basic,Personal,Four-Door Car,Midsize,73,34,1278.93,5745.12
JG81480,Oregon,Bachelor,Employed,Female,25634,Rural,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,67,12,1144.73,10622.52
JG83987,Arizona,Bachelor,Employed,Female,30857,Urban,Married,Web,Extended,Personal,Two-Door Car,Large,81,17,1309.16,6451.26
JG87029,Oregon,High School,Employed,Male,57338,Suburban,Single,Call Center,Basic,Personal,Two-Door Car,Small,61,8,1292.8,2374.8
JG94795,Oregon,Master,Employed,Female,60010,Suburban,Married,Agent,Premium,Special,Four-Door Car,Midsize,103,4,1494.4,4179.49
JH14651,Washington,Master,Employed,Male,60244,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,83,3,1326.28,3238
JH30384,California,High School,Disabled,Female,22081,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Small,84,1,1451.67,6503.4
JH30819,California,Bachelor,Employed,Female,66550,Suburban,Married,Agent,Basic,Corporate,SUV,Midsize,107,5,1513.6,25674.15
JH36501,Arizona,Doctoral,Employed,Male,97673,Urban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,63,21,1178.76,2507.88
JH58573,California,Associate,Employed,Male,32555,Rural,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,68,32,1086.91,7927.18
JH73503,Arizona,Doctoral,Employed,Male,24804,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Small,73,19,1350.4,20171.96
JH94846,California,Bachelor,Disabled,Female,19240,Suburban,Married,Call Center,Extended,Personal,Four-Door Car,Small,99,25,1475.2,3829.28
JI25066,Arizona,Bachelor,Employed,Female,61785,Urban,Married,Web,Basic,Personal,Two-Door Car,Large,61,31,1271.1100000000001,4928.4
JI42730,Arizona,High School,Employed,Male,84493,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Small,92,29,1441.6,3705.29
JI71369,California,Associate,Employed,Female,30110,Rural,Married,Web,Basic,Personal,Four-Door Car,Midsize,64,2,1140.17,5106.11
JI80257,Nevada,Associate,Employed,Female,47663,Rural,Divorced,Branch,Basic,Personal,Sports Car,Midsize,114,35,1103.7,9180.15
JI94264,Arizona,Associate,Disabled,Male,16511,Suburban,Single,Agent,Extended,Personal,SUV,Large,135,35,1972,10053.55
JI97190,California,High School,Employed,Male,43461,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Large,64,24,1307.2,5165.81
JJ23168,Arizona,High School,Employed,Female,20497,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,65,17,1425.3600000000001,7785.67
JJ24476,Arizona,Master,Employed,Female,52391,Suburban,Married,Web,Basic,Personal,Two-Door Car,Midsize,71,9,1409.76,5717.22
JJ66819,Oregon,Bachelor,Employed,Female,79867,Rural,Divorced,Branch,Basic,Personal,Four-Door Car,Small,74,25,1078.17,2989.96
JJ94311,Oregon,Bachelor,Employed,Male,82377,Suburban,Married,Call Center,Extended,Personal,Four-Door Car,Small,83,28,1498.34,6627.15
JJ97525,California,Bachelor,Employed,Male,25632,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,63,27,1351.27,4929.55
JK13254,Oregon,Bachelor,Retired,Male,29465,Suburban,Married,Web,Basic,Personal,SUV,Midsize,118,24,1566.4,4237.37
JK30153,Oregon,Master,Employed,Female,99652,Urban,Married,Branch,Basic,Personal,SUV,Large,106,21,1406.63,8566.42
JK35644,Oregon,Master,Disabled,Male,11607,Urban,Single,Agent,Extended,Corporate,Four-Door Car,Midsize,96,19,1313.35,3551.79
JK53304,California,High School,Employed,Female,97658,Suburban,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,76,7,1364.8,6159.01
JK55587,California,High School,Medical Leave,Male,23082,Suburban,Married,Branch,Basic,Special,Four-Door Car,Large,65,18,1312,5075.66
JK57654,California,Doctoral,Employed,Male,24164,Suburban,Divorced,Agent,Extended,Personal,Sports Car,Midsize,137,2,1657.6,10972.07
JK68578,California,High School,Employed,Female,83868,Rural,Married,Agent,Basic,Corporate,Luxury Car,Midsize,189,30,1134.84,15306.13
JK74110,California,High School,Employed,Male,98333,Urban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,99,16,1459.05,3980.42
JL15127,Nevada,Associate,Employed,Male,37256,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,62,15,1128.97,9816.53
JL21509,California,Associate,Medical Leave,Male,20978,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Small,98,19,2176.2799999999997,3508.57
JL25091,California,Bachelor,Employed,Male,79284,Rural,Single,Agent,Premium,Special,Four-Door Car,Midsize,117,9,1156.45,4599.76
JL41129,California,Bachelor,Employed,Male,74217,Urban,Married,Branch,Basic,Personal,SUV,Large,100,35,1418.01,7986.19
JL42497,Nevada,High School,Employed,Female,66900,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,68,15,1326.4,2729.13
JL49772,Arizona,Bachelor,Employed,Female,33651,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,69,21,1328.65,24249.34
JL52508,Oregon,Doctoral,Employed,Male,57709,Suburban,Married,Branch,Extended,Personal,SUV,Midsize,125,10,1600,5073.28
JL59571,Oregon,Bachelor,Disabled,Female,17343,Urban,Single,Branch,Basic,Corporate,Two-Door Car,Midsize,63,9,1208.66,4607.24
JL71713,California,Bachelor,Employed,Female,89113,Urban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,78,18,1219.3600000000001,6291.66
JL93248,Oregon,High School,Disabled,Female,18884,Suburban,Divorced,Branch,Basic,Personal,Four-Door Car,Small,64,21,1307.2,7296.54
JL95389,California,Bachelor,Employed,Female,62922,Suburban,Married,Agent,Basic,Corporate,Luxury Car,Midsize,194,26,2121.63,15558.44
JM35350,California,Associate,Retired,Female,15648,Suburban,Married,Agent,Basic,Special,Two-Door Car,Midsize,73,29,1413.27,5505.17
JM47657,Oregon,High School,Medical Leave,Female,25965,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,65,23,1329.21,2491.26
JM59803,California,Doctoral,Employed,Male,61776,Urban,Divorced,Agent,Basic,Personal,Two-Door Car,Midsize,73,9,1343.28,5743.4
JM62924,Washington,Bachelor,Employed,Male,37534,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,84,2,1403.2,13223.04
JM67025,Nevada,High School,Employed,Male,32630,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,66,26,1202.96,5230.09
JM88889,California,High School,Employed,Female,46396,Urban,Married,Agent,Premium,Corporate,Four-Door Car,Midsize,103,11,1384.01,12244.9
JM93892,Arizona,Associate,Employed,Male,61006,Rural,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,74,6,1073.92,5953.21
JM96431,Oregon,Associate,Employed,Male,54420,Suburban,Single,Call Center,Extended,Personal,Four-Door Car,Midsize,80,27,1576,3115.7
JM98365,Nevada,Doctoral,Employed,Male,66156,Suburban,Married,Web,Basic,Personal,Four-Door Car,Midsize,72,11,1345.6,5762.47
JN10602,California,Master,Employed,Female,81785,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Large,67,12,1321.6,8201.33
JN49891,Oregon,Associate,Employed,Male,94003,Suburban,Single,Call Center,Basic,Personal,Four-Door Car,Midsize,64,14,1307.2,2534.95
JN51592,Arizona,Bachelor,Employed,Female,22497,Suburban,Married,Branch,Extended,Special,Luxury Car,Midsize,212,15,2017.6,16985.5
JN55850,California,Doctoral,Employed,Male,77235,Urban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,87,2,1310.16,7035.76
