movie_title,title_year,main_genre,duration,content_rating,Rate,imdb_score,budget,Profit,num_critic_for_reviews,num_user_for_reviews,num_voted_users,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes
Black Mass,2015,Biography,123.0,R,High,7.0,53000000,9563543,391.0,289.0,115216,44000,108,40000,19000.0
Domestic Disturbance,2001,Crime,89.0,PG-13,Average,5.5,53000000,-7792888,98.0,190.0,21283,361,17,12000,708.0
Casino,1995,Biography,178.0,R,High,8.2,52000000,-9561700,133.0,533.0,333542,11000,17000,22000,721.0
Catch Me If You Can,2002,Biography,141.0,PG-13,High,8.0,52000000,112435221,194.0,667.0,525801,15000,14000,29000,15000.0
I'm Not There.,2007,Biography,135.0,R,High,7.0,20000000,-15998879,231.0,230.0,48346,0,162,23000,13000.0
Courage,2015,Biography,118.0,PG,High,7.0,20000000,-17754000,27.0,20.0,2302,0,14,2000,769.0
The Thin Red Line,1998,Drama,215.0,R,High,7.6,52000000,-15614237,156.0,1448.0,138941,0,0,648,568.0
The Change-Up,2011,Comedy,118.0,R,Average,6.4,52000000,-14964155,215.0,149.0,136680,13000,71,16000,10000.0
Mamma Mia!,2008,Comedy,108.0,PG-13,Average,6.3,52000000,91704210,238.0,611.0,145974,10000,58,14000,11000.0
The Break-Up,2006,Comedy,106.0,PG-13,Average,5.8,52000000,66683135,183.0,483.0,102167,0,235,4000,957.0
Valentine's Day,2010,Comedy,125.0,PG-13,Average,5.7,52000000,58476776,186.0,211.0,95437,9000,0,14000,12000.0
Bulletproof Monk,2003,Action,104.0,PG-13,Average,5.5,52000000,-28979512,127.0,180.0,42324,846,13,961,691.0
"Me, Myself & Irene",2000,Comedy,116.0,R,Average,6.5,51000000,39567722,155.0,481.0,185878,0,101,889,624.0
Deck the Halls,2006,Comedy,93.0,PG,Average,4.9,51000000,-15907082,71.0,110.0,15740,1000,14,2000,1000.0
Stir of Echoes,1999,Horror,99.0,R,High,7.0,12000000,9133087,164.0,374.0,62468,0,192,347,301.0
The Adjustment Bureau,2011,Romance,106.0,PG-13,High,7.1,50200000,12253315,413.0,407.0,200035,36000,53,13000,963.0
The Game,1997,Drama,129.0,R,High,7.8,50000000,-1734419,157.0,506.0,261069,25000,21000,495,294.0
As Good as It Gets,1997,Comedy,139.0,PG-13,High,7.7,50000000,97637474,156.0,470.0,224671,11000,274,625,440.0
Moneyball,2011,Biography,133.0,PG-13,High,7.6,50000000,25605492,419.0,312.0,283563,27000,152,22000,18000.0
The Life of David Gale,2003,Crime,130.0,R,High,7.5,50000000,-30406260,141.0,420.0,88270,0,317,18000,14000.0
The Judge,2014,Crime,141.0,R,High,7.4,50000000,-2894915,276.0,275.0,136973,47000,71,21000,3000.0
Jerry Maguire,1996,Comedy,139.0,R,High,7.3,50000000,103620822,109.0,318.0,189923,0,488,10000,743.0
The Book of Life,2014,Adventure,95.0,PG,High,7.3,50000000,150619,156.0,102.0,45580,18000,34,17000,995.0
The Life Aquatic with Steve Zissou,2004,Adventure,119.0,R,High,7.3,50000000,-25993274,259.0,632.0,139535,0,0,13000,1000.0
Super 8,2011,Mystery,112.0,PG-13,High,7.1,50000000,76975169,539.0,849.0,287822,37000,14000,1000,560.0
22 Jump Street,2014,Action,112.0,R,High,7.1,50000000,141616238,330.0,322.0,258186,24000,97,17000,920.0
Payback,1999,Action,90.0,R,High,7.1,50000000,31517441,143.0,394.0,111368,0,241,1000,495.0
We Bought a Zoo,2011,Comedy,124.0,PG,High,7.1,50000000,25621915,257.0,199.0,111003,22000,488,19000,13000.0
Ted,2012,Comedy,112.0,R,High,7.0,50000000,168628680,457.0,623.0,471644,74000,3000,15000,3000.0
Syriana,2005,Drama,128.0,R,High,7.0,50000000,815288,358.0,625.0,109191,0,79,13000,903.0
Patch Adams,1998,Biography,115.0,PG-13,High,6.7,50000000,85014968,55.0,375.0,80580,0,293,49000,22000.0
Stepmom,1998,Comedy,124.0,PG-13,High,6.7,50000000,41030827,65.0,252.0,46482,0,0,8000,818.0
Unfaithful,2002,Drama,124.0,R,High,6.7,50000000,2752475,152.0,533.0,63067,0,213,838,593.0
Absolute Power,1997,Action,121.0,R,High,6.7,50000000,7168,76.0,142.0,39529,1000,16000,16000,1000.0
American Reunion,2012,Comedy,113.0,R,High,6.7,50000000,6724080,291.0,181.0,172112,39000,22,3000,1000.0
Free State of Jones,2016,Action,139.0,R,High,6.7,50000000,-29610033,79.0,47.0,3077,10000,378,11000,552.0
Central Intelligence,2016,Action,107.0,PG-13,Average,6.6,50000000,76088877,177.0,110.0,33354,10000,43,12000,919.0
Outbreak,1995,Action,127.0,R,Average,6.6,50000000,17823573,64.0,130.0,91176,0,249,18000,11000.0
Curious George,2006,Adventure,78.0,G,Average,6.6,50000000,8336565,87.0,118.0,12845,624,5,8000,2000.0
The Beach,2000,Adventure,119.0,R,Average,6.6,50000000,-10221401,118.0,548.0,176169,0,0,29000,414.0
Run All Night,2015,Action,114.0,R,Average,6.6,50000000,-23557749,236.0,205.0,76010,15000,174,14000,988.0
The Replacements,2000,Comedy,118.0,PG-13,Average,6.5,50000000,-5262941,118.0,261.0,48322,0,41,18000,4000.0
Out of Time,2003,Crime,114.0,R,Average,6.5,50000000,-9094723,124.0,157.0,45895,1000,73,18000,886.0
For Love of the Game,1999,Drama,137.0,PG-13,Average,6.5,50000000,-14831605,113.0,226.0,26034,0,0,24000,743.0
Hereafter,2010,Drama,129.0,PG-13,Average,6.5,50000000,-17258404,315.0,323.0,80140,16000,16000,13000,563.0
The International,2009,Action,118.0,R,Average,6.5,50000000,-24549473,245.0,190.0,80196,0,670,6000,450.0
How to Lose a Guy in 10 Days,2003,Comedy,116.0,PG-13,Average,6.4,50000000,55807520,140.0,357.0,156717,0,80,11000,1000.0
Blood Work,2002,Action,110.0,R,Average,6.4,50000000,-23800483,146.0,260.0,34356,705,16000,16000,1000.0
Anchorman 2: The Legend Continues,2013,Comedy,143.0,PG-13,Average,6.3,50000000,-47824688,272.0,346.0,131227,41000,285,11000,8000.0
I Married a Strange Person!,1997,Animation,75.0,R,High,7.0,250000,-46866,19.0,21.0,1428,178,45,5,2.0
Gremlins 2: The New Batch,1990,Comedy,106.0,PG-13,Average,6.3,50000000,-8517793,105.0,148.0,68428,0,287,16000,823.0
Knowing,2009,Drama,121.0,PG-13,Average,6.2,50000000,29948113,279.0,791.0,186879,0,295,12000,748.0
Shanghai Knights,2003,Action,114.0,PG-13,Average,6.2,50000000,10470220,165.0,192.0,81444,955,71,154,131.0
Mad City,1997,Crime,115.0,PG-13,Average,6.2,50000000,-39443804,59.0,73.0,16562,697,333,972,713.0
Murder by Numbers,2002,Crime,115.0,R,Average,6.1,50000000,-18125131,136.0,302.0,43575,0,58,33000,455.0
Into the Woods,2014,Adventure,125.0,PG,Average,6.0,50000000,77997349,321.0,779.0,101178,90000,252,40000,11000.0
Raising Helen,2004,Comedy,119.0,PG-13,Average,6.0,50000000,-12513862,93.0,106.0,30890,718,0,627,508.0
The Peacemaker,1997,Action,124.0,R,Average,5.9,50000000,-8743723,93.0,156.0,46451,0,75,294,273.0
The Story of Us,1999,Comedy,95.0,R,Average,5.9,50000000,-22932840,99.0,150.0,18404,0,0,13000,559.0
Baby's Day Out,1994,Adventure,99.0,PG,Average,5.9,50000000,-33328495,22.0,78.0,33186,0,32,1000,619.0
Mr. Deeds,2002,Comedy,96.0,PG-13,Average,5.8,50000000,76203320,117.0,309.0,110432,0,65,12000,11000.0
Firewall,2006,Crime,105.0,PG-13,Average,5.8,50000000,-1254850,171.0,306.0,50170,773,12,87000,11000.0
G.I. Jane,1997,Action,125.0,R,Average,5.8,50000000,-1845268,97.0,142.0,60326,2000,0,10000,2000.0
Into the Storm,2014,Action,89.0,PG-13,Average,5.8,50000000,-2446488,228.0,210.0,54101,15000,77,490,298.0
Into the Blue,2005,Action,110.0,PG-13,Average,5.8,50000000,-31527637,120.0,208.0,63599,0,134,23000,1000.0
Gamer,2009,Action,95.0,R,Average,5.8,50000000,-29511421,180.0,245.0,113483,0,83,18000,8000.0
Escape from L.A.,1996,Action,101.0,R,Average,5.7,50000000,-24592750,104.0,227.0,54021,0,0,12000,898.0
Failure to Launch,2006,Comedy,95.0,PG-13,Average,5.6,50000000,38658172,143.0,242.0,58412,2000,9,14000,11000.0
What Planet Are You From?,2000,Comedy,87.0,R,Average,5.6,50000000,-43708398,82.0,91.0,8070,255,0,2000,602.0
Drive Angry,2011,Action,104.0,R,Average,5.5,50000000,-39293214,296.0,211.0,81800,15000,71,12000,2000.0
The Edge,1997,Action,117.0,R,High,6.9,500000,27279888,95.0,182.0,55913,0,93,12000,1000.0
The Scarlet Letter,1995,Drama,135.0,R,Average,5.1,50000000,-39600000,34.0,90.0,12037,943,596,10000,3000.0
Jade,1995,Crime,107.0,R,Average,5.1,50000000,-40204983,50.0,70.0,9227,422,607,2000,979.0
Congo,1995,Action,109.0,PG-13,Average,5.0,50000000,31022333,55.0,147.0,34471,0,155,426,387.0
The Big Bounce,2004,Comedy,88.0,PG-13,Average,4.9,50000000,-43528606,75.0,93.0,15880,288,5,11000,387.0
Zoolander 2,2016,Comedy,102.0,PG-13,Average,4.8,50000000,-21162885,226.0,150.0,34964,28000,0,14000,8000.0
The Twilight Saga: New Moon,2009,Adventure,130.0,PG-13,Average,4.6,50000000,246623634,299.0,919.0,220758,13000,129,21000,17000.0
On Deadly Ground,1994,Action,101.0,R,Average,4.4,50000000,-11409500,47.0,140.0,17997,812,0,854,643.0
Marmaduke,2010,Comedy,87.0,PG,Average,4.2,50000000,-16356539,98.0,65.0,11257,0,9,15000,2000.0
Chappie,2015,Action,120.0,R,High,6.9,49000000,-17430732,371.0,627.0,172965,67000,662,20000,2000.0
The One,2001,Action,85.0,PG-13,Average,5.9,49000000,-5094254,98.0,294.0,77684,0,70,26000,5000.0
Indiana Jones and the Last Crusade,1989,Action,127.0,PG-13,High,8.3,48000000,149171806,149.0,477.0,515306,0,14000,11000,844.0
Traffic,2000,Crime,190.0,R,High,7.6,48000000,76107476,223.0,867.0,170684,0,0,599,399.0
A Knight's Tale,2001,Action,144.0,PG-13,High,6.9,65000000,-8916034,167.0,658.0,137003,0,241,13000,3000.0
K-PAX,2001,Drama,120.0,PG-13,High,7.4,48000000,2173190,140.0,537.0,148490,0,34,18000,12000.0
Extremely Loud & Incredibly Close,2011,Adventure,129.0,PG-13,High,6.9,40000000,-8163255,283.0,341.0,81298,39000,335,15000,467.0
Three Kings,1999,Action,114.0,R,High,7.1,48000000,12652036,150.0,560.0,137854,3000,737,2000,490.0
Out of Sight,1998,Crime,123.0,R,High,7.0,48000000,-10660475,158.0,307.0,71708,0,0,3000,745.0
Panic Room,2002,Crime,112.0,R,High,6.8,48000000,47308367,233.0,850.0,206104,0,21000,17000,324.0
The Thomas Crown Affair,1999,Crime,113.0,R,High,6.8,48000000,21304264,152.0,419.0,73068,0,323,1000,977.0
The Bone Collector,1999,Crime,118.0,R,High,6.7,48000000,18488090,75.0,397.0,120202,0,176,18000,11000.0
Bedazzled,2000,Comedy,93.0,PG-13,Average,6.0,48000000,-10120004,125.0,254.0,81888,0,11000,3000,575.0
The Cable Guy,1996,Comedy,96.0,PG-13,Average,6.0,47000000,13154431,72.0,345.0,122347,0,0,2000,1000.0
Mary Reilly,1996,Drama,108.0,R,Average,5.8,47000000,-41400000,46.0,97.0,11913,616,350,8000,115.0
Jonah Hex,2010,Action,81.0,PG-13,Average,4.7,47000000,-36460586,178.0,176.0,45729,0,39,13000,541.0
Happily N'Ever After,2006,Adventure,75.0,PG,Average,4.5,47000000,-31480159,93.0,71.0,8693,261,0,4000,769.0
Prisoners,2013,Crime,153.0,R,High,8.1,46000000,14962878,454.0,620.0,383591,86000,777,20000,15000.0
Insomnia,2002,Drama,118.0,R,High,7.2,46000000,21263182,185.0,651.0,218771,0,22000,14000,509.0
Courage Under Fire,1996,Action,116.0,R,Average,6.6,46000000,12918501,65.0,107.0,40126,975,380,18000,13000.0
My Best Friend's Wedding,1997,Comedy,105.0,PG-13,Average,6.3,46000000,80805112,84.0,169.0,98199,0,29,8000,1000.0
Training Day,2001,Crime,122.0,R,High,7.7,45000000,31261036,109.0,633.0,305929,0,845,18000,881.0
The Bucket List,2007,Adventure,97.0,PG-13,High,7.4,45000000,48452056,207.0,310.0,184795,22000,0,11000,2000.0
Across the Universe,2007,Drama,133.0,PG-13,High,7.4,45000000,-20656327,156.0,524.0,91863,14000,278,5000,117.0
Galaxy Quest,1999,Adventure,102.0,PG,High,7.3,45000000,26423726,213.0,609.0,123558,19000,23,25000,724.0
The Muppets,2011,Adventure,103.0,PG,High,7.1,45000000,43625922,398.0,252.0,75176,26000,33,970,91.0
Blade,1998,Action,110.0,R,High,7.1,45000000,25001065,184.0,582.0,191437,0,45,886,650.0
Patriot Games,1992,Action,117.0,R,High,6.9,45000000,38287363,47.0,137.0,81442,0,176,11000,530.0
Liar Liar,1997,Comedy,86.0,PG-13,High,6.8,45000000,136395380,73.0,243.0,220392,0,293,509,418.0
The Pledge,2001,Crime,124.0,R,High,6.8,45000000,-25280070,150.0,531.0,42621,0,0,723,44.0
The Client,1994,Crime,119.0,PG-13,High,6.7,45000000,47115211,39.0,94.0,45798,1000,541,821,577.0
The Pelican Brief,1993,Crime,141.0,PG-13,Average,6.5,45000000,55768056,43.0,89.0,59569,0,79,18000,8000.0
Changing Lanes,2002,Drama,91.0,R,Average,6.5,45000000,21790248,167.0,350.0,57281,0,50,521,108.0
Savages,2012,Crime,141.0,R,Average,6.5,45000000,2307550,339.0,269.0,104301,28000,0,749,463.0
Last Holiday,2006,Adventure,112.0,PG-13,Average,6.4,45000000,-6639805,99.0,116.0,21215,0,61,1000,976.0
Love in the Time of Cholera,2007,Drama,139.0,R,Average,6.4,45000000,-40415114,115.0,115.0,19114,0,179,267,202.0
Tin Cup,1996,Comedy,135.0,R,Average,6.3,45000000,8854588,48.0,73.0,37911,1000,41,982,843.0
The River Wild,1994,Action,111.0,PG-13,Average,6.3,45000000,1815748,42.0,69.0,32544,0,161,11000,894.0
Johnny English Reborn,2011,Action,101.0,PG,Average,6.3,45000000,-36870545,152.0,142.0,89568,17000,32,219,141.0
Miss Congeniality,2000,Action,109.0,PG-13,Average,6.2,45000000,61807667,140.0,370.0,137377,0,80,545,337.0
Multiplicity,1996,Comedy,117.0,PG-13,Average,6.0,45000000,-24898139,43.0,81.0,24757,0,11000,905,484.0
Deep Rising,1998,Action,106.0,R,Average,6.0,45000000,-33853591,106.0,273.0,26551,0,208,3000,1000.0
Miracle at St. Anna,2008,Action,160.0,R,Average,6.0,45000000,-37083113,158.0,182.0,15697,0,0,23000,1000.0
The Indian in the Cupboard,1995,Drama,96.0,PG,Average,5.9,45000000,-9382401,25.0,47.0,20688,0,0,1000,845.0
Journey to the Center of the Earth,2008,Action,93.0,PG,Average,5.8,45000000,56702060,201.0,212.0,85323,0,40,14000,3000.0
Coyote Ugly,2000,Comedy,107.0,PG-13,Average,5.6,45000000,15786269,155.0,379.0,90539,0,18,811,625.0
Aliens in the Attic,2009,Adventure,86.0,PG,Average,5.4,45000000,-19799588,82.0,55.0,16580,916,13,1000,701.0
The Glimmer Man,1996,Action,91.0,R,Average,5.3,45000000,-24599087,39.0,80.0,15455,451,29,2000,461.0
Scary Movie 2,2001,Comedy,83.0,R,Average,5.2,45000000,26277420,127.0,548.0,119590,0,322,1000,422.0
Shadow Conspiracy,1997,Action,103.0,R,Average,4.9,45000000,-42845460,24.0,41.0,3803,68,170,849,623.0
The Flintstones,1994,Comedy,91.0,PG,Average,4.8,45000000,85512915,35.0,85.0,60884,0,32,924,664.0
Anaconda,1997,Action,89.0,PG-13,Average,4.6,45000000,20557989,119.0,271.0,73539,0,49,2000,902.0
Argo,2012,Biography,130.0,R,High,7.7,44500000,91519448,656.0,695.0,452465,89000,0,1000,660.0
The Fugitive,1993,Action,130.0,PG-13,High,7.8,44000000,139875760,119.0,270.0,213668,0,99,11000,1000.0
Sleepers,1996,Crime,147.0,R,High,7.5,44000000,9300852,73.0,259.0,154487,0,272,22000,11000.0
Heaven's Gate,1980,Adventure,325.0,R,High,6.8,44000000,-42500000,102.0,189.0,9830,1000,517,12000,849.0
The Interview,2014,Comedy,112.0,R,Average,6.6,44000000,-37894825,293.0,835.0,247020,50000,133,11000,392.0
Charlie St. Cloud,2010,Drama,99.0,PG-13,Average,6.5,44000000,-12863050,117.0,75.0,47364,0,23,405,268.0
Rambo: First Blood Part II,1985,Action,96.0,R,Average,6.4,44000000,106415432,96.0,217.0,117606,0,170,13000,738.0
The Juror,1996,Drama,118.0,R,Average,5.6,44000000,834712,28.0,62.0,13995,353,13,23000,2000.0
Finding Forrester,2000,Drama,136.0,PG-13,High,7.3,43000000,8768623,137.0,297.0,73006,0,835,670,370.0
The Heat,2013,Action,123.0,R,Average,6.6,43000000,116578352,270.0,380.0,133177,24000,176,975,815.0
28 Days,2000,Comedy,103.0,PG-13,Average,6.0,43000000,-5964485,116.0,194.0,34597,0,84,12000,10000.0
The Sweetest Thing,2002,Comedy,90.0,R,Average,5.1,43000000,-18569728,99.0,403.0,46158,0,16,44,28.0
21 Jump Street,2012,Action,109.0,R,High,7.2,42000000,96447667,375.0,345.0,408302,39000,97,17000,971.0
The Firm,1993,Drama,154.0,R,High,6.8,42000000,116348400,56.0,142.0,88844,0,521,10000,1000.0
Man on a Ledge,2012,Action,102.0,PG-13,Average,6.6,42000000,-23399089,258.0,153.0,125198,11000,20,107,81.0
Here Comes the Boom,2012,Action,105.0,PG,Average,6.5,42000000,3290318,154.0,112.0,74169,17000,153,4000,828.0
The Mirror Has Two Faces,1996,Comedy,122.0,PG-13,Average,6.5,42000000,-747572,27.0,71.0,11453,0,0,12000,592.0
High Crimes,2002,Crime,115.0,PG-13,Average,6.3,42000000,-456793,114.0,175.0,30077,893,73,11000,3000.0
15 Minutes,2001,Action,120.0,R,Average,6.1,42000000,-17624564,151.0,265.0,42547,748,17,22000,9000.0
Along Came Polly,2004,Comedy,90.0,PG-13,Average,5.9,42000000,45856565,108.0,268.0,106909,0,29,22000,923.0
Red Riding Hood,2011,Fantasy,100.0,PG-13,Average,5.4,42000000,-4347435,291.0,283.0,91151,20000,308,10000,2000.0
8 Mile,2002,Drama,110.0,R,High,7.0,41000000,75724075,119.0,564.0,187181,0,161,1000,418.0
The Big Year,2011,Comedy,100.0,PG,Average,6.2,41000000,-33795862,108.0,125.0,34809,11000,64,734,574.0
The Prestige,2006,Drama,130.0,PG-13,High,8.5,40000000,13082743,341.0,1100.0,844052,49000,22000,23000,20000.0
The Sixth Sense,1999,Drama,107.0,PG-13,High,8.1,40000000,253501675,234.0,2073.0,704766,14000,0,13000,3000.0
Sin City,2005,Crime,147.0,R,High,8.1,40000000,34098862,374.0,1732.0,656640,13000,436,3000,472.0
Back to the Future Part II,1989,Adventure,108.0,PG,High,7.8,40000000,78500000,125.0,327.0,340085,12000,0,1000,869.0
The Last of the Mohicans,1992,Action,117.0,R,High,7.8,40000000,32455275,89.0,382.0,113068,0,0,855,363.0
Apocalypto,2006,Action,139.0,R,High,7.8,40000000,10859889,283.0,1043.0,236000,14000,0,708,78.0
The Social Network,2010,Biography,120.0,PG-13,High,7.7,40000000,56917897,556.0,696.0,479453,74000,21000,10000,349.0
Ray,2004,Biography,178.0,PG-13,High,7.7,40000000,35305995,209.0,433.0,110394,0,138,904,876.0
Lone Survivor,2013,Action,121.0,R,High,7.6,40000000,85069696,319.0,420.0,203963,58000,532,480,449.0
Bridge of Spies,2015,Drama,142.0,PG-13,High,7.6,40000000,32306065,459.0,355.0,178118,55000,14000,15000,535.0
Bram Stoker's Dracula,1992,Fantasy,155.0,R,High,7.5,40000000,42522790,181.0,654.0,143835,14000,0,18000,12000.0
42,2013,Biography,128.0,PG-13,High,7.5,40000000,55001343,216.0,200.0,66511,28000,241,11000,3000.0
A Time to Kill,1996,Crime,149.0,R,High,7.4,40000000,68706165,71.0,236.0,99558,0,541,18000,11000.0
Back to the Future Part III,1990,Adventure,118.0,PG,High,7.4,40000000,47666629,111.0,263.0,283480,0,0,1000,869.0
Lovely & Amazing,2001,Comedy,91.0,R,High,6.9,250000,3936931,71.0,85.0,6041,169,132,400,286.0
American Hustle,2013,Crime,138.0,R,High,7.3,40000000,110117807,538.0,751.0,358416,63000,737,34000,23000.0
The Talented Mr. Ripley,1999,Crime,139.0,R,High,7.3,40000000,41292135,203.0,696.0,137891,0,333,22000,13000.0
Eight Below,2006,Adventure,120.0,PG,High,7.3,40000000,41593527,118.0,263.0,48806,11000,155,23000,981.0
The Lincoln Lawyer,2011,Crime,118.0,R,High,7.3,40000000,17981889,274.0,203.0,173848,25000,65,11000,980.0
A League of Their Own,1992,Comedy,128.0,PG,High,7.2,40000000,67458785,41.0,166.0,71754,0,545,15000,923.0
A Christmas Carol,2009,Animation,96.0,PG,High,6.8,200000000,-62149904,240.0,249.0,72809,0,0,18000,14000.0
Pay It Forward,2000,Drama,123.0,PG-13,High,7.2,40000000,-6491078,157.0,660.0,95860,16000,75,18000,3000.0
"I Love You, Man",2009,Comedy,105.0,R,High,7.1,40000000,31347010,215.0,215.0,166194,0,29,24000,4000.0
The Rainmaker,1997,Crime,135.0,PG-13,High,7.1,40000000,5856732,91.0,141.0,46221,0,0,13000,936.0
Julie & Julia,2009,Biography,123.0,PG-13,High,7.0,40000000,54125426,252.0,277.0,79264,13000,0,11000,935.0
Paul,2011,Adventure,109.0,R,High,7.0,40000000,-2628615,342.0,334.0,192462,42000,99,176,61.0
Rent,2005,Drama,135.0,PG-13,High,7.0,40000000,-10922453,146.0,754.0,41685,3000,0,3000,1000.0
Jersey Boys,2014,Biography,134.0,R,High,6.9,40000000,7034272,249.0,190.0,25465,16000,16000,880,413.0
The Lake House,2006,Drama,99.0,PG,High,6.8,40000000,12320979,175.0,548.0,114321,0,18,18000,426.0
The Proposal,2009,Comedy,108.0,PG-13,High,6.7,40000000,123947053,224.0,273.0,227824,10000,98,16000,896.0
Sweet November,2001,Drama,119.0,PG-13,High,6.7,40000000,-14821835,94.0,274.0,70292,8000,7,18000,9000.0
Vantage Point,2008,Crime,90.0,PG-13,Average,6.6,40000000,32266306,235.0,422.0,127528,0,38,2000,897.0
Secret Window,2004,Mystery,96.0,PG-13,Average,6.6,40000000,7781388,195.0,531.0,147504,0,192,40000,534.0
Music and Lyrics,2007,Comedy,95.0,PG-13,Average,6.5,40000000,10562555,175.0,291.0,81334,0,30,799,690.0
Morning Glory,2010,Comedy,107.0,PG-13,Average,6.5,40000000,-9006456,212.0,156.0,58871,0,50,293,117.0
Big Miracle,2012,Biography,107.0,PG,Average,6.5,40000000,-19886035,125.0,66.0,15231,0,42,875,596.0
Soul Men,2008,Comedy,100.0,R,Average,6.5,40000000,-27918553,88.0,25.0,7794,866,92,1000,760.0
He's Just Not That Into You,2009,Comedy,129.0,PG-13,Average,6.4,40000000,53952276,161.0,203.0,132048,12000,42,97,50.0
Behind Enemy Lines,2001,Action,106.0,PG-13,Average,6.4,40000000,19068786,131.0,411.0,86902,0,212,578,563.0
Get Him to the Greek,2010,Comedy,114.0,R,Average,6.4,40000000,20923325,222.0,197.0,147317,12000,89,836,719.0
Predators,2010,Action,107.0,R,Average,6.4,40000000,12000688,351.0,619.0,171418,17000,190,2000,1000.0
Marie Antoinette,2006,Biography,123.0,PG-13,Average,6.4,40000000,-24037529,260.0,619.0,79892,0,0,4000,887.0
Grudge Match,2013,Comedy,113.0,PG-13,Average,6.4,40000000,-10197239,211.0,115.0,46480,12000,88,22000,13000.0
The Deep End of the Ocean,1999,Drama,106.0,PG-13,Average,6.3,40000000,-26623494,54.0,111.0,10413,579,22,2000,642.0
Scream 4,2011,Horror,111.0,R,Average,6.2,40000000,-1823108,420.0,518.0,104119,26000,0,2000,741.0
City Hall,1996,Drama,111.0,R,Average,6.2,40000000,-19700000,50.0,60.0,16741,309,17,14000,940.0
Impostor,2001,Drama,102.0,R,Average,6.2,40000000,-33885763,83.0,207.0,19986,892,39,1000,1000.0
Small Soldiers,1998,Action,108.0,PG-13,Average,6.1,40000000,13955614,100.0,139.0,77415,0,287,4000,835.0
A Million Ways to Die in the West,2014,Comedy,136.0,R,Average,6.1,40000000,2615685,303.0,416.0,136093,24000,3000,14000,9000.0
Renaissance Man,1994,Comedy,128.0,PG-13,Average,6.1,40000000,-15667676,12.0,61.0,13830,680,545,783,754.0
Victor Frankenstein,2015,Drama,110.0,PG-13,Average,6.0,40000000,-34226481,159.0,91.0,28621,11000,118,11000,1000.0
Get Hard,2015,Comedy,107.0,R,Average,6.0,40000000,50353764,173.0,144.0,85629,14000,164,8000,2000.0
The Other Woman,2014,Comedy,109.0,PG-13,Average,6.0,40000000,43906114,191.0,189.0,104481,16000,415,982,971.0
